,sm,sm_noise,dir,ssf,sat_id,proc_flag,corr_flag,conf_flag,slope40,slope40_noise,curvature40,curvature40_noise,sigma40,sigma40_noise,snow_prob,frozen_prob,abs_sm_gldas,abs_sm_noise_gldas,abs_sm_hwsd,abs_sm_noise_hwsd,vod,distance,soil_moisture,soil_moisture_flag,soil_moisture_orig_flag,index
2013-09-06 09:56:05.624995,17.029999,5.0299997,1.0,1.0,3.0,0.0,0.0,0.0,-0.07485888,0.0008356149,-0.001523836,9.266409e-05,-8.7630005,0.09,0.0,0.0,,,,,0.6017438,0.0027126736689814814,0.295,G,M,2013-09-06 10:00:00
2013-09-07 08:49:13.125013,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-08 19:54:01.875019,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-09 08:53:58.124996,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-09 19:33:26.250018,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-10 20:52:44.999020,31.25,5.13,0.0,1.0,4.0,0.0,0.0,0.0,-0.07520699,0.0008457888,-0.0014900211,9.332393e-05,-8.502001,0.096,0.0,0.0,,,,,0.5994811,0.005034733564814815,0.316,G,M,2013-09-10 21:00:00
2013-09-12 20:57:31.874993,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-13 19:50:35.623994,23.769999,4.96,0.0,1.0,4.0,0.0,0.0,0.0,-0.07553835,0.00084967824,-0.0014648102,9.426897e-05,-8.668,0.09200001,0.0,0.0,,,,,0.5975388,0.006532129699074074,0.315,G,M,2013-09-13 20:00:00
2013-09-15 20:49:16.874017,48.95,4.87,0.0,1.0,4.0,0.0,0.0,0.0,-0.07581654,0.0008518435,-0.0014503974,9.469286e-05,-8.1710005,0.094000004,0.0,0.0,,,,,0.59610575,0.0074435877662037036,0.341,G,M,2013-09-15 21:00:00
2013-09-17 20:54:05.624010,35.48,5.1099997,0.0,1.0,3.0,0.0,0.0,0.0,-0.076028235,0.0008525483,-0.0014527354,9.463147e-05,-8.4470005,0.098000005,0.0,0.0,,,,,0.59538805,0.0041015739583333335,0.333,G,M,2013-09-17 21:00:00
2013-09-18 09:07:54.375016,46.41,4.7,1.0,1.0,3.0,0.0,0.0,0.0,-0.07611548,0.00085099397,-0.0014566368,9.4388335e-05,-8.227,0.091000006,0.0,0.0,,,,,0.59517413,-0.005490451574074074,0.361,G,M,2013-09-18 09:00:00
2013-09-20 10:06:31.874988,23.42,5.0899997,1.0,1.0,3.0,0.0,0.0,0.0,-0.07633308,0.0008502695,-0.0014657731,9.413982e-05,-8.694,0.096,0.0,0.0,,,,,0.59462476,-0.004535590138888889,0.356,G,M,2013-09-20 10:00:00
2013-09-20 20:45:48.749980,26.24,4.95,0.0,1.0,4.0,0.0,0.0,0.0,-0.07633308,0.0008502695,-0.0014657731,9.413982e-05,-8.6380005,0.093,0.0,0.0,,,,,0.59462476,0.009852430787037037,0.335,G,M,2013-09-20 21:00:00
2013-09-21 08:59:37.499981,27.17,5.08,1.0,1.0,4.0,0.0,0.0,0.0,-0.07649208,0.00085213897,-0.0014686424,9.419975e-05,-8.622001,0.096,0.0,0.0,,,,,0.5941192,0.00026041688657407405,0.356,G,M,2013-09-21 09:00:00
2013-09-22 10:18:54.373998,29.029999,5.25,1.0,1.0,4.0,0.0,0.0,0.0,-0.076657444,0.0008506535,-0.0014719795,9.395539e-05,-8.587001,0.1,0.0,0.0,,,,,0.5936041,-0.013129328680555555,0.337,G,M,2013-09-22 10:00:00
2013-09-23 09:04:28.124999,28.67,4.9,1.0,1.0,3.0,0.0,0.0,0.0,-0.07675829,0.0008481065,-0.0014787967,9.372896e-05,-8.594001,0.093,0.0,0.0,,,,,0.59342164,-0.003103298599537037,0.318,G,M,2013-09-23 09:00:00
2013-09-23 09:58:18.750002,39.82,4.74,1.0,1.0,4.0,0.0,0.0,0.0,-0.07675829,0.0008481065,-0.0014787967,9.372896e-05,-8.368,0.091000006,0.0,0.0,,,,,0.59342164,0.0011718749768518518,0.32,G,M,2013-09-23 10:00:00
2013-09-25 10:03:09.374980,8.97,5.18,1.0,1.0,3.0,0.0,0.0,0.0,-0.07689759,0.0008436161,-0.0015003578,9.3271774e-05,-8.989,0.094000004,0.0,0.0,,,,,0.59350353,-0.0021918400462962962,0.326,G,M,2013-09-25 10:00:00
2013-09-26 08:56:07.499993,32.35,5.14,1.0,1.0,4.0,0.0,0.0,0.0,-0.076984204,0.0008451215,-0.0015138059,9.326002e-05,-8.514,0.098000005,0.0,0.0,,,,,0.593556,0.002690972303240741,0.369,G,M,2013-09-26 09:00:00
2013-09-27 10:15:28.124986,35.88,5.19,1.0,1.0,4.0,0.0,0.0,0.0,-0.0770553,0.00084759475,-0.0015282615,9.340384e-05,-8.440001,0.09900001,0.0,0.0,,,,,0.59369284,-0.010742187337962963,0.377,G,M,2013-09-27 10:00:00
2013-09-28 09:01:01.874981,34.85,4.99,1.0,1.0,3.0,0.0,0.0,0.0,-0.077117026,0.00084806926,-0.0015452891,9.347577e-05,-8.457001,0.095000006,0.0,0.0,,,,,0.59393513,-0.0007161456134259259,0.385,G,M,2013-09-28 09:00:00
2013-09-30 09:59:43.125002,37.78,4.91,1.0,1.0,3.0,0.0,0.0,0.0,-0.077255115,0.00084724696,-0.0015723412,9.355786e-05,-8.393001,0.093,0.0,0.0,,,,,0.59417313,0.00019531247685185184,0.372,G,M,2013-09-30 10:00:00
2013-10-02 20:43:48.748981,18.98,5.1,0.0,1.0,3.0,0.0,0.0,0.0,-0.07752496,0.00084836193,-0.0015927461,9.323569e-05,-8.769,0.093,0.0,0.0,,,,,0.59374416,0.011241331238425925,0.377,G,M,2013-10-02 21:00:00
2013-10-03 19:36:46.875000,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-10-04 10:16:54.374005,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-10-05 09:09:56.248988,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-10-05 09:56:18.750009,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-10-05 19:41:43.125013,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-10-06 08:49:07.499012,63.34,5.2599998,1.0,1.0,4.0,0.0,0.0,0.0,-0.078171305,0.0008514567,-0.0016300892,9.331595e-05,-7.886,0.10300001,0.0,0.0,,,,,0.5924033,0.0075520947685185184,0.379,G,M,2013-10-06 09:00:00
2013-10-06 21:01:09.375000,27.08,5.49,0.0,1.0,3.0,0.0,0.0,0.0,-0.078171305,0.0008514567,-0.0016300892,9.331595e-05,-8.610001,0.10300001,0.0,0.0,,,,,0.5924033,-0.0008029513888888889,0.365,G,M,2013-10-06 21:00:00
2013-10-07 20:40:22.500009,43.93,4.83,0.0,1.0,3.0,0.0,0.0,0.0,-0.078303106,0.00085395353,-0.0016364771,9.3413655e-05,-8.275001,0.09200001,0.0,0.0,,,,,0.5920971,0.013628472118055556,0.372,G,M,2013-10-07 21:00:00
2013-10-08 19:33:20.624017,42.64,5.31,0.0,1.0,4.0,0.0,0.0,0.0,-0.07845423,0.0008563063,-0.0016411494,9.352671e-05,-8.303,0.102000006,0.0,0.0,,,,,0.59167403,0.01851129609953704,0.365,G,M,2013-10-08 20:00:00
2013-10-09 10:13:29.999012,38.219997,5.2799997,1.0,1.0,3.0,0.0,0.0,0.0,-0.07857869,0.00085996074,-0.0016460676,9.373359e-05,-8.392,0.1,0.0,0.0,,,,,0.59135497,-0.009374988564814815,0.368,G,M,2013-10-09 10:00:00
2013-10-09 20:52:39.374990,36.18,5.16,0.0,1.0,4.0,0.0,0.0,0.0,-0.07857869,0.00085996074,-0.0016460676,9.373359e-05,-8.433001,0.098000005,0.0,0.0,,,,,0.59135497,0.00509982650462963,0.376,G,M,2013-10-09 21:00:00
2013-10-11 20:57:43.124017,10.03,5.5699997,0.0,1.0,3.0,0.0,0.0,0.0,-0.07884292,0.00086054084,-0.0016611336,9.377879e-05,-8.957001,0.102000006,0.0,0.0,,,,,0.590805,0.0015842127662037038,0.314,G,M,2013-10-11 21:00:00
2013-10-12 19:50:28.124982,29.699999,5.0,0.0,1.0,4.0,0.0,0.0,0.0,-0.078989916,0.0008601152,-0.0016721168,9.3823546e-05,-8.564,0.093,0.0,0.0,,,,,0.5905706,0.006618923819444444,0.344,G,M,2013-10-12 20:00:00
2013-10-12 20:36:54.375007,9.45,5.0499997,0.0,1.0,3.0,0.0,0.0,0.0,-0.078989916,0.0008601152,-0.0016721168,9.3823546e-05,-8.968,0.09,0.0,0.0,,,,,0.5905706,0.01603732630787037,0.347,G,M,2013-10-12 21:00:00
2013-10-13 08:50:41.249017,34.6,5.35,1.0,1.0,3.0,0.0,0.0,0.0,-0.07919198,0.00086044037,-0.0016811698,9.394943e-05,-8.468,0.101,0.0,0.0,,,,,0.59008425,0.0064670252662037036,0.376,G,M,2013-10-13 09:00:00
2013-10-13 19:29:52.499980,20.07,5.58,0.0,1.0,4.0,0.0,0.0,0.0,-0.07919198,0.00086044037,-0.0016811698,9.394943e-05,-8.758,0.104,0.0,0.0,,,,,0.59008425,0.02092013912037037,0.324,G,M,2013-10-13 20:00:00
2013-10-14 10:10:05.624020,32.579998,5.2599998,1.0,1.0,3.0,0.0,0.0,0.0,-0.07936037,0.000859801,-0.0016896634,9.401127e-05,-8.509001,0.09900001,0.0,0.0,,,,,0.5897053,-0.007009537268518519,0.364,G,M,2013-10-14 10:00:00
2013-10-14 20:49:07.499012,40.219997,5.0499997,0.0,1.0,4.0,0.0,0.0,0.0,-0.07936037,0.000859801,-0.0016896634,9.401127e-05,-8.357,0.096,0.0,0.0,,,,,0.5897053,0.0075520947685185184,0.349,G,M,2013-10-14 21:00:00
2013-10-16 20:54:14.999980,32.35,5.3199997,0.0,1.0,3.0,0.0,0.0,0.0,-0.07968872,0.0008561572,-0.0017072454,9.408949e-05,-8.516001,0.1,0.0,0.0,,,,,0.58899546,0.003993055787037037,0.373,G,M,2013-10-16 21:00:00
2013-10-17 10:01:35.624010,40.78,4.94,1.0,1.0,4.0,0.0,0.0,0.0,-0.079861574,0.00085534697,-0.0017109085,9.420093e-05,-8.351001,0.094000004,0.0,0.0,,,,,0.5884712,-0.001106759375,0.364,G,M,2013-10-17 10:00:00
2013-10-17 19:47:00.000019,28.789999,5.0899997,0.0,1.0,4.0,0.0,0.0,0.0,-0.079861574,0.00085534697,-0.0017109085,9.420093e-05,-8.59,0.095000006,0.0,0.0,,,,,0.5884712,0.00902777755787037,0.341,G,M,2013-10-17 20:00:00
2013-10-19 10:06:39.375008,37.82,5.13,1.0,1.0,3.0,0.0,0.0,0.0,-0.08027477,0.00085498736,-0.0017135303,9.419778e-05,-8.418,0.098000005,0.0,0.0,,,,,0.58705735,-0.004622395925925926,0.34,G,M,2013-10-19 10:00:00
2013-10-19 19:52:03.749005,42.29,4.79,0.0,1.0,3.0,0.0,0.0,0.0,-0.08027477,0.00085498736,-0.0017135303,9.419778e-05,-8.329,0.091000006,0.0,0.0,,,,,0.58705735,0.0055121642939814815,0.351,G,M,2013-10-19 20:00:00
2013-10-20 08:59:24.375007,42.28,5.1,1.0,1.0,4.0,0.0,0.0,0.0,-0.08057348,0.00085339305,-0.0017046245,9.394908e-05,-8.338,0.098000005,0.0,0.0,,,,,0.58575106,0.0004123263078703704,0.331,G,M,2013-10-20 09:00:00
2013-10-20 19:31:28.125009,44.219997,5.31,0.0,1.0,3.0,0.0,0.0,0.0,-0.08057348,0.00085339305,-0.0017046245,9.394908e-05,-8.298,0.10300001,0.0,0.0,,,,,0.58575106,0.01981336795138889,0.36,G,M,2013-10-20 20:00:00
2013-10-21 10:18:43.125015,49.899998,5.2799997,1.0,1.0,4.0,0.0,0.0,0.0,-0.0808168,0.00084973196,-0.0017003235,9.35931e-05,-8.190001,0.10300001,0.0,0.0,,,,,0.5847697,-0.012999132118055555,0.354,G,M,2013-10-21 10:00:00
2013-10-22 09:04:35.624013,45.239998,4.8399997,1.0,1.0,3.0,0.0,0.0,0.0,-0.08107516,0.00084374996,-0.0016920401,9.2982475e-05,-8.292001,0.094000004,0.0,0.0,,,,,0.58363295,-0.0031900927430555557,0.323,G,M,2013-10-22 09:00:00
2013-10-22 09:58:05.624988,60.489998,4.67,1.0,1.0,4.0,0.0,0.0,0.0,-0.08107516,0.00084374996,-0.0016920401,9.2982475e-05,-7.9820004,0.09200001,0.0,0.0,,,,,0.58363295,0.0013237848611111112,0.322,G,M,2013-10-22 10:00:00
2013-10-22 19:43:29.999990,53.949997,4.96,0.0,1.0,4.0,0.0,0.0,0.0,-0.08107516,0.00084374996,-0.0016920401,9.2982475e-05,-8.115001,0.097,0.0,0.0,,,,,0.58363295,0.011458333449074074,0.328,G,M,2013-10-22 20:00:00
2013-10-24 10:03:13.123984,46.35,4.9,1.0,1.0,3.0,0.0,0.0,0.0,-0.08160707,0.00082959596,-0.0016782144,9.158217e-05,-8.284,0.096,0.0,0.0,,,,,0.5813921,-0.0022352312962962964,0.362,G,M,2013-10-24 10:00:00
2013-10-25 08:55:54.375019,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-10-27 09:01:05.624990,71.439995,4.74,1.0,1.0,3.0,0.0,0.0,0.0,-0.08243724,0.0008231075,-0.0016430479,9.0607355e-05,-7.7890005,0.096,0.0,0.0,,,,,0.57757723,-0.0007595484953703703,0.428,G,M,2013-10-27 09:00:00
2013-10-29 09:59:46.875012,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-10-29 19:45:11.249010,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-10-30 08:52:20.624982,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-01 19:36:30.000016,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-02 20:55:52.498988,64.799995,4.7999997,0.0,1.0,4.0,0.0,0.0,0.0,-0.083846755,0.0008292778,-0.0015397927,9.081006e-05,-7.9700003,0.101,0.0,0.0,,,,,0.57011503,0.0028645950462962964,0.377,G,M,2013-11-02 21:00:00
2013-11-03 09:56:18.750009,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-03 19:41:43.125013,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-04 08:48:48.750009,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-05 19:53:39.375000,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-05 20:40:20.624984,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-06 08:54:07.500001,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-06 19:33:03.749999,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-07 10:13:28.124993,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-07 20:52:24.374990,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-08 09:06:11.250008,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-08 09:52:50.625007,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-08 19:38:15.000010,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-10 20:36:50.623991,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-11 08:50:37.500013,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-11 19:29:45.000001,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-12 10:09:59.999991,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-12 19:55:24.373988,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-12 20:49:03.749003,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-13 19:34:46.875008,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-14 20:54:07.500001,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-15 09:07:54.375016,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-18 19:31:18.750004,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-19 20:50:37.500013,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-20 09:58:14.998987,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-22 19:48:24.375019,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-22 20:42:20.625018,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-27 09:59:29.999988,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-09 19:50:50.625000,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-09 20:36:33.750013,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-14 19:47:28.123986,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-16 10:06:18.750014,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-16 19:51:43.125018,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-16 20:46:07.499990,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-21 20:42:41.249005,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-24 09:55:15.000003,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-26 09:59:26.249012,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-26 19:44:50.624982,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-26 20:39:14.999993,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-28 20:43:29.999012,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-29 08:57:16.873988,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-30 20:56:37.499990,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-31 09:56:00.000001,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-31 19:41:24.373998,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-02 10:09:01.875019,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-02 20:39:59.999991,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-03 19:33:48.749996,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-04 20:53:09.374990,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-06 20:57:20.623998,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-07 19:51:00.000004,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-08 08:50:18.748998,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-09 10:09:41.249982,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-09 20:49:41.249986,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-10 19:34:28.124999,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-12 09:07:37.498987,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-12 19:47:33.749987,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-14 10:06:13.125019,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-14 19:51:35.624998,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-15 09:00:01.874984,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-17 09:04:05.624980,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-17 19:44:07.500009,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-19 20:42:44.999981,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-20 19:27:31.874993,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-21 20:46:46.874990,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-23 21:00:03.750009,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-24 19:44:37.500008,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-24 20:39:16.874012,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-25 08:53:03.748988,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-26 10:12:26.250012,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-26 20:43:16.873998,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-27 19:37:13.124990,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-28 10:16:22.499988,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-28 20:56:35.625007,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-29 09:10:22.499017,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-29 09:55:44.998994,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-30 08:49:33.750007,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-31 19:54:22.500013,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-31 20:39:44.999990,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-02 20:53:05.625019,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-03 09:06:52.499995,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-03 19:37:37.498987,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-04 20:57:01.874995,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-05 09:10:48.749005,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-05 19:50:54.375010,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-06 19:30:18.749003,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-07 20:49:35.624992,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-10 09:07:20.624003,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-10 10:02:01.873998,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-10 19:47:26.250008,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-13 08:59:52.499980,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-13 19:30:44.998991,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-14 10:19:09.375003,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-15 09:03:52.500006,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-15 09:58:31.875016,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-15 19:43:56.249980,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-17 10:02:30.000018,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-20 09:55:03.750014,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-20 19:40:28.125018,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-22 09:59:01.875015,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-22 19:44:26.249012,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-22 20:39:05.624990,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-24 20:43:05.625015,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-25 19:37:07.498988,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-27 09:10:16.874988,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-28 21:00:24.375003,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-01 19:54:20.624988,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-01 20:39:35.624987,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-03 10:12:43.124996,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-04 19:37:30.000013,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-06 10:05:31.874990,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-06 20:36:05.624998,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-08 10:09:13.124003,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-08 20:49:39.373996,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-09 19:33:59.999020,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-10 20:53:20.624013,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-11 09:07:07.498988,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-11 10:02:07.499998,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-11 19:47:31.875002,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-13 10:05:43.124981,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-13 19:51:07.499984,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-13 20:46:13.124984,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-14 19:30:29.999998,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-15 20:49:48.750006,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-16 09:03:35.624982,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-18 10:02:11.249003,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-18 19:47:35.625012,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-18 20:42:44.999981,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-19 08:56:31.873991,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-20 10:15:52.498984,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-20 20:46:14.999003,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-22 21:00:05.623988,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-23 09:58:39.374996,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-23 19:44:03.750000,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-23 20:39:16.874012,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-25 10:12:26.250012,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-25 20:42:41.249005,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-27 20:56:35.625007,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-28 09:55:11.249993,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-28 19:40:35.623991,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-29 08:49:35.624992,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-29 21:00:03.750009,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-30 10:08:59.998988,44.35,4.47,1.0,1.0,4.0,0.0,0.0,0.0,-0.08182976,0.0009557744,-0.0011113255,0.000103133534,-8.4800005,0.096,0.0,0.0,,,,,0.5661107,-0.006249988287037037,0.284,G,M,2014-03-30 10:00:00
2014-03-30 19:54:24.374998,41.18,4.3199997,0.0,1.0,4.0,0.0,0.0,0.0,-0.08182976,0.0009557744,-0.0011113255,0.000103133534,-8.552,0.09200001,0.0,0.0,,,,,0.5661107,0.003884548634259259,0.283,G,M,2014-03-30 20:00:00
2014-03-30 20:39:14.999993,31.26,4.42,0.0,2.0,3.0,0.0,0.0,1.0,-0.08182976,0.0009557744,-0.0011113255,0.000103133534,-8.778001,0.093,0.0,0.0,,,,,0.5661107,0.014409722303240741,0.284,G,M,2014-03-30 21:00:00
2014-03-31 08:53:03.748988,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-31 19:33:48.749996,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-01 20:53:07.498998,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-02 19:37:13.124990,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-03 20:56:39.375016,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-04 10:05:31.874990,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-04 19:50:56.249995,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-05 08:49:39.373996,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-06 10:09:03.748998,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-06 20:49:37.500016,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-07 09:03:24.373987,28.08,4.7799997,1.0,1.0,4.0,0.0,0.0,0.0,-0.07604098,0.00093796046,-0.0011909523,0.00010287038,-8.684,0.094000004,0.0,0.0,,,,,0.58818656,-0.0023654396643518517,0.312,G,M,2014-04-07 09:00:00
